RelativePath,Bytes,SHA256
textures\icons\special x gate spawn icons 64.ddt,4120,c7a38489136ac81c6d6659c71a61c225fbf61d4b4707ef8ac0f6a5980689c516
textures\icons\special x heka gigantes icons 32.ddt,4120,cbb5f99c000276a496260e483a11ec40e7b05e23368859b5e6c19b6f9d3c1a14
textures\icons\special x heka gigantes icons 64.ddt,4120,cbb5f99c000276a496260e483a11ec40e7b05e23368859b5e6c19b6f9d3c1a14
textures\icons\special x lampades icons 32.ddt,4120,d83d8835a3fc628787dd211d597faf93becdac76739c8e18feb9229db63bb10e
textures\icons\special x lampades icons 64.ddt,4120,d83d8835a3fc628787dd211d597faf93becdac76739c8e18feb9229db63bb10e
textures\icons\special x man o war icons 32.ddt,4120,4bdaf815eace114c309f858190d1cfa39100ed4d80702081eeb4a0a44a1f991d
textures\icons\special x man o war icons 64.ddt,4120,4bdaf815eace114c309f858190d1cfa39100ed4d80702081eeb4a0a44a1f991d
textures\icons\special x nereid icons 32.ddt,4120,b2f9e9cfc8bed31afc87c9f51d06d22136daca968d7ad75b03730df44796efd3
textures\icons\special x nereid icons 64.ddt,4120,b2f9e9cfc8bed31afc87c9f51d06d22136daca968d7ad75b03730df44796efd3
textures\icons\special x neyeid icons 32.ddt,4120,42097635df8db936beb3e52bec0c156a9bf532addb38334c54dacb6446fc9c92
textures\icons\special x neyeid icons 64.ddt,4120,42097635df8db936beb3e52bec0c156a9bf532addb38334c54dacb6446fc9c92
textures\icons\special x promethean icons 32.ddt,4120,c776e09b32f6f4d0eafa152ee3b5342c749f76e965524490efeeff32b0e23598
textures\icons\special x promethean icons 64.ddt,4120,c776e09b32f6f4d0eafa152ee3b5342c749f76e965524490efeeff32b0e23598
textures\icons\special x promethean small icons 32.ddt,4120,7c56abc13713b7a9f5ed38a9886ebcbcd686fe29cc165454c90570667b49a66b
textures\icons\special x promethean small icons 64.ddt,4120,7c56abc13713b7a9f5ed38a9886ebcbcd686fe29cc165454c90570667b49a66b
textures\icons\special x satyr icons 32.ddt,4120,e6edd846f3fd05603b180ad9cf370859298a3249c6572c5258ca11116380dfb5
textures\icons\special x satyr icons 64.ddt,4120,e6edd846f3fd05603b180ad9cf370859298a3249c6572c5258ca11116380dfb5
textures\icons\special x servant icons 32.ddt,4120,d22b1d6734bc8d197efb2aa376842af81902821b80bf9db63320bd5dedbc8f6d
textures\icons\special x servant icons 64.ddt,4120,d22b1d6734bc8d197efb2aa376842af81902821b80bf9db63320bd5dedbc8f6d
textures\icons\special x small promethean icons 32.ddt,4120,7c56abc13713b7a9f5ed38a9886ebcbcd686fe29cc165454c90570667b49a66b
textures\icons\special x small promethean icons 64.ddt,4120,7c56abc13713b7a9f5ed38a9886ebcbcd686fe29cc165454c90570667b49a66b
textures\icons\special x small promethian icons 32.ddt,4120,7c56abc13713b7a9f5ed38a9886ebcbcd686fe29cc165454c90570667b49a66b
textures\icons\special x small promethian icons 64.ddt,4120,7c56abc13713b7a9f5ed38a9886ebcbcd686fe29cc165454c90570667b49a66b
textures\icons\special x stymphalian bird icons 32.ddt,4120,9b0960e65e98225e203ffd48db80ca330a2af222ed8a116a4d83503529e13944
textures\icons\special x stymphalian bird icons 64.ddt,4120,9b0960e65e98225e203ffd48db80ca330a2af222ed8a116a4d83503529e13944
textures\icons\special x titan egyptian 64.ddt,4120,51d42b755044b353b67eaa685fc2210a178b013e245b756888e12fa3fa7f37cc
textures\icons\special x titan gaia icons 32.ddt,4120,59842932e13a36bbf2da57877969cd8500f578ed3ce6336924ce2c7d4b026902
textures\icons\special x titan gaia icons 64.ddt,4120,59842932e13a36bbf2da57877969cd8500f578ed3ce6336924ce2c7d4b026902
textures\icons\special x titan greek 64.ddt,4120,d99779c65d7421aa115762e072ec48dbd2d155d1480e21ac6ad31d547b1176f0
textures\icons\special x titan icons 32.ddt,4120,46b624e03d0dc81dd8ed1fb18044ad7dfb8b16a9712f62b4ec25bb6a5f02e00a
textures\icons\special x titan icons 64.ddt,4120,46b624e03d0dc81dd8ed1fb18044ad7dfb8b16a9712f62b4ec25bb6a5f02e00a
textures\icons\special x titan norse 64.ddt,4120,b7c4f2e7b23ce251022b382a107cc8e18b59c8854efe4ef544c67693832de9cb
textures\icons\star.ddt,292,14fe0fd1dab0420ecf639f59e727feed3916fd52591814d2aad66d8556efeee8
textures\icons\trade c caravan icon.ddt,8259,486de0bba0ab22d85b52624a0d8e8d69f22c6e739f521f26e9719573c6b57f22
textures\icons\trade c caravan.ddt,540,f41fb94ae6fd0c74810b089d6697e149be09ced5020cc1c10a6284bdbe0fb12d
textures\icons\trade e caravan icon 64.ddt,4120,b7fbd909ef71ec38c7060b3ac4095f698aa4fe7c95073e8d85dbd0c9da8958cf
textures\icons\trade e caravan icon.ddt,4120,b7fbd909ef71ec38c7060b3ac4095f698aa4fe7c95073e8d85dbd0c9da8958cf
textures\icons\trade g caravan icon 64.ddt,4120,a569b08338ff71b7e9c7372e91ea2ff86f9f5ed5c821859e4f511595fef0e88b
textures\icons\trade g caravan icon.ddt,4120,a569b08338ff71b7e9c7372e91ea2ff86f9f5ed5c821859e4f511595fef0e88b
textures\icons\trade n caravan icon 64.ddt,4120,a47b577a2f09d40890dfe0c31d89632dd6c97cffe3531cff35a1651574df010b
textures\icons\trade n caravan icon.ddt,4120,a47b577a2f09d40890dfe0c31d89632dd6c97cffe3531cff35a1651574df010b
textures\icons\trade x caravan icons 32.ddt,4120,94d0b8c805209a72afaa5071e1ecad39fce4c0e66c029c44c722539876512ccd
textures\icons\trade x caravan icons 64.ddt,4120,94d0b8c805209a72afaa5071e1ecad39fce4c0e66c029c44c722539876512ccd
textures\icons\ui minimap combat in.ddt,1285,83d01428c6cdd89089912fa2091d5d7bd5b384b32a853c7f695f248d02f08180
textures\icons\ui minimap combat.ddt,912,833b0e537ffd233d042bead307f6fab258db3dd91967d1556f2e6c433c2e4588
textures\icons\ui minimap default .ddt,891,a4352e055a501977a0f8b99997dfa61f6a8cc56e2cb1e7838f0dc67091346b13
textures\icons\ui minimap default in.ddt,1189,35f2eef43e51b5b5a52cabb5162fb8f2f2a9881c2976f5cb559c37314ab8f6d1
textures\icons\ui minimap default.ddt,1219,730f8c7f00d6ac8c223f1918523bda2b87998018d9893bbba05ba5499291c429
textures\icons\ui minimap flare in.ddt,908,8ec3edbfe5bd612ccddaaa7089aeaf6eabd8ccf98ed12479f6c676693fb2bfc7
textures\icons\ui minimap flare.ddt,881,2317ec936ce30c6e6b4338c30ea6193f79be84421933937c8a6657f4f2a6043c
textures\icons\ui minimap home in.ddt,1189,49ad5cfbe600475633b43f704471b47ce287d3bda39c859b9b6cc74ff887101c
textures\icons\ui minimap home.ddt,1228,b27fac43ab83f7dd90ba1f5ab35af94d7052181b764c0f3ac12b0173dc2a4d0d
textures\icons\ui minimap resource in.ddt,1325,f497c31e4e849519b1fedbbd2da8f2051429e17125a0903f48d756f259bc848a
textures\icons\ui minimap resource.ddt,908,df82c6e01e19060b9392026683e19831a9627093a8dbfa984f97dc297a3d9052
textures\icons\ui_e_furledbanner.ddt,758,30ed7cf08b6590acbd478ed87f117c844879e1e35a2645329491d76895d03165
textures\icons\ui_e_menuicon.ddt,916,7ad63e445a4826bc6bf4cab946c15e26cf61eb9a8cff32f4fe6e7335b31a4123
textures\icons\ui_egyptian_button.ddt,6671,af4fc274603d22e1b3faf7adbc9c19fc50658a6e0b9ed2ec7a4af76c8e359d6b
textures\icons\ui_egyptian_dialog_box.ddt,9776,6828552f3c1b1377e60da87ed30087e6d289748dafe34272ccd2142f8ee57492
textures\icons\ui_egyptian_dialog_button.ddt,9776,6828552f3c1b1377e60da87ed30087e6d289748dafe34272ccd2142f8ee57492
textures\icons\ui_g_furledbanner.ddt,744,3e346ba2fabece5416456800043ef134adcd0acbb439a133d6e11f1e379aac44
textures\icons\ui_generic_button.ddt,5244,11e0b5434f2d41a1b74387a3542323c59c1a71d6d43a7c519132302ca054b8f2
textures\icons\ui_generic_chat.ddt,664,f7400b07a76112cc254f430d55c31502d2378964ef2ad9ca759f45cd45ef4cd7
textures\icons\ui_generic_dialog_button.ddt,5244,11e0b5434f2d41a1b74387a3542323c59c1a71d6d43a7c519132302ca054b8f2
textures\icons\ui_generic_diplomacy.ddt,404,85320fdfd0adc3c606a0615c6c26e3b31a3f80582f3e84c88c3596c66524733c
textures\icons\ui_generic_diplomacy_allied.ddt,258,3dbeba47f80f082bba607a32f59509e61624447288893df642f274e27ffe7e47
textures\icons\ui_generic_diplomacy_enemy.ddt,271,32d4618ea4bf839e7cd1a659d3034b4e058c4eafa42c41f037bf297820b3d6c2
textures\icons\ui_generic_diplomacy_neutral.ddt,404,85320fdfd0adc3c606a0615c6c26e3b31a3f80582f3e84c88c3596c66524733c
textures\icons\ui_generic_diplomacy_self.ddt,246,c80f90ef621a5bd88026ae888354a9dc4d2ff7ec11f0e2d63f3eda464a3b3bc8
textures\icons\ui_generic_minimap_rotation.ddt,624,3d5e526519ffcc98d822c24565ad25096cae3a497a66fb0a8fd4431630d40295
textures\icons\ui_n_furledbanner.ddt,645,db4977c630c9e94b7ae24798b544966a1fcef0682022f7eef34994ca76ad6acf
textures\icons\ui_n_maprotate.ddt,944,9da17b3114122a606693db8b8165428bd4083a7e57b274b854e3d909a8b13136
textures\icons\ui_n_menuicon.ddt,916,7ad63e445a4826bc6bf4cab946c15e26cf61eb9a8cff32f4fe6e7335b31a4123
textures\icons\ui_n_minimize_arrow_button.ddt,1022,0f0c0d207fa7f92eb991d5966eb9e82ac716782c8a1ca618cc70730780b955c6
textures\icons\ui_n_minimize_arrow_holder.ddt,60,33c74066996d0be293cd12c82c010a404a9b70d338fee8c038a1fe01861d526a
textures\icons\ui_x_furledbanner.ddt,984,4c39b924954fd5458ec100ed31db4a6d9787200f5ea634131195fac7d74ac704
textures\icons\ui_x_title_titan.ddt,9568,63808433136176e3ac7a8719bb5834afb91499d8ba9f1c6523ed8cce88e94427
textures\icons\unit argus icons 32.ddt,4120,93f78090c00cb482c434e8235c6ebded8cb6cc73a77dbd727598db9143735966
textures\icons\unit argus icons 64.ddt,4120,93f78090c00cb482c434e8235c6ebded8cb6cc73a77dbd727598db9143735966
textures\icons\unit e archer icon.ddt,1218,097643bfd7bb0e0adfee9bcd3821752b63d29225e498595597384791a73e6b8d
textures\icons\unit e axeman icon.ddt,1118,609a2019a5dcb33c7bfede1ecf29d0d29b3e5c5eeae2ebf88edb309ac7ed3e3a
textures\icons\unit e pharaoh icon 64.ddt,4120,8fe0935bcb1fa62d8c86b2c7bee7fe5d8596489c9251df1126307c74ef3f8456
textures\icons\unit e pharaoh icon.ddt,4120,8fe0935bcb1fa62d8c86b2c7bee7fe5d8596489c9251df1126307c74ef3f8456
textures\icons\unit e priest icon 64.ddt,2917,02a96c3a2f226f29c3b656c50f73aaee887e56a79dafad7f188b8e5a58987a21
textures\icons\unit e priest icon.ddt,1199,c3dadd14256d85a2fe59a5d9500d4b4aaf9b68ecfee5f7db620074dd1b5269d6
textures\icons\unit e villager icon.ddt,1058,5f49f4c5011aef5951b7d7ec646471b593bb0e4acef6eaad6b506452c70745db
textures\icons\unit g villager icon.ddt,1083,86a3d079b3834b3867f561d63646d3699c0c7912a774930daf0ba5425609015a
textures\icons\unit n villager icon.ddt,1220,e3ee5706243638c8613416f6980a9777d538b1507e240c52df480344abf21a92
textures\icons\vengence_ico.ddt,1352,615efb6b3f981c20aa784909591eb0797b18510e6ffcd92d5526c0e542a77de9
textures\icons\villager c male icon.ddt,4468,9b02dc0e922e139950f48bd72e5668b13a3bf7d269bc5bf7a211f7182d6989eb
textures\icons\villager e male icon 64.ddt,4120,4574cec9ca1d8397741dbc91cc1e5b9988a322b39bab4a9620728916c4baff72
textures\icons\villager e male icon.ddt,4120,4574cec9ca1d8397741dbc91cc1e5b9988a322b39bab4a9620728916c4baff72
textures\icons\villager g male icon 64.ddt,4120,a687b2668a431f839d277efeeb3ec942bb6a284399732c3e8b8b98a61f6b53b0
textures\icons\villager g male icon.ddt,4120,a687b2668a431f839d277efeeb3ec942bb6a284399732c3e8b8b98a61f6b53b0
textures\icons\villager n dwarf icon 64.ddt,4120,877100f5165996d981975a6ed035fc0116b9d982c6882caf3a3720879082b882
textures\icons\villager n dwarf icon.ddt,4120,877100f5165996d981975a6ed035fc0116b9d982c6882caf3a3720879082b882
textures\icons\villager n male icon 64.ddt,4120,0efb15a5151972af41b20c59cc13a156b6b4eb2e8993a88cc86fd06dc5e16d22
textures\icons\villager n male icon.ddt,4120,0efb15a5151972af41b20c59cc13a156b6b4eb2e8993a88cc86fd06dc5e16d22
textures\icons\villager n oxcart icon 64.ddt,4120,6d526ef234bbd4c2f4b409728aac0eb4f5a834c6d24ea56226d76bc59513432d
textures\icons\villager n oxcart icon.ddt,4120,6d526ef234bbd4c2f4b409728aac0eb4f5a834c6d24ea56226d76bc59513432d
textures\icons\villager x male hero icons 32.ddt,4120,7a42b629bc532c050d5972797fd541150101109fd800b3f4cc345c464555f677
textures\icons\villager x male hero icons 64.ddt,4120,7a42b629bc532c050d5972797fd541150101109fd800b3f4cc345c464555f677
textures\icons\villager x male icons 32.ddt,4120,4d92a7c8cd88f1e01ccd67749a3d2ac3b4c235ea43b24365ceb2d22a2a1d1c84
textures\icons\villager x male icons 64.ddt,4120,4d92a7c8cd88f1e01ccd67749a3d2ac3b4c235ea43b24365ceb2d22a2a1d1c84
textures\icons\villager.ddt,1517,53a643b9fb1dbd5f1f9d8c3cc83af9fa2481de6b7186c4eb81f4fc033e69ceec
textures\icons\wonder.ddt,140,71c3e222a3c183918c57eaf4b5b242598fe86f4847cc4d2f85b5b6b79b638f74
textures\icons\wood 64.ddt,4120,7a4c65cbb5eb1e5ab207cc9dd83501c95edcafed75a8f1dbd90fe82de8c21a41
textures\icons\wood.ddt,4120,00b9605d5524dda33c6b0db9c184e4722cd08dfd3f3d3372042e9a90fbb6007e
textures\icons\world berry bush icon 64.ddt,4120,2a7a1e0da75d384bf3202c79731bb77b5b85b234f3d3f471c9ff6fb72ff61cef
textures\icons\world column icon 64.ddt,4120,0d911dc9d0ed2ce3ec0009463fd09d73341f64e2881b9a1754519ace1d9c8ea1
textures\icons\world dead tree icon 64.ddt,4120,90de6990df8eb0ab2a3f0e90c17ea90467ed0f1a8f876582f4a82ec0bc465a15
textures\icons\world hawk icon 64.ddt,4120,59e572caecb3333a8b2e257fe3fcb3498b6b6d28a7628fc22b8ecb4a66e4befa
textures\icons\world obelisk icon 64.ddt,4120,b10dc44f01afac35aac4b0c4b49c2bd229644e2f5022f21c923393d535b3367e
textures\icons\world tent icon 64.ddt,4120,377db8ee5155a0b1d0509cc1b9e545f8d400ae0fee2aae9e3281ae1a382f990a
textures\icons\world torch icon 64.ddt,4120,44de8312d7b3a63047dbc7e2ebd40d0a310d644810ea0faf6c80e484c26649a3
textures\igc stone prop.ddt,21904,a287cdd7fccce02c8fdc576295c7d9a9667610f84a26f9a246914dcc8704b317
textures\improvement acupuncture icon.ddt,3624,d933b4400d23bb50d2866bc2ee6351a85405ca30c3ea2aacac05a925cafcb4fb
textures\improvement aokuang icon.ddt,4120,5a02283c7e6d42344f6e86f63aa902fb63bb4ca21233659754c58c9209cce566
textures\improvement bone oracle script icon.ddt,2072,1c09774c0b9d3c6fd561e16772d21ec39b580d06c2d8e027920b40c0543d8fd5
textures\improvement burials icon.ddt,4120,fce1e84c7282ba25ac0d48b07a27a7847a5f3ed0b866ea498dd60d8de7956fc4
textures\improvement celestial palace icon.ddt,4120,42c8d5b600c4a7c9409a1a1610e63847cc6588cdda278c22a2ebc52378ab065f
textures\improvement champion barracks icon.ddt,4120,40e2ea79477b929d466515facb77a57b95461297d406cd050c9478f885c2abff
textures\improvement change icon.ddt,4120,c6858101ed566834666502aa56b47ee8285978f4b57c5418731f4740713c537e
textures\improvement chongli icon.ddt,4120,508d8ef498fbe139644665449d42012ca45bd38bf78f14ed56a698633d090a62
textures\improvement dabogong icon.ddt,4120,db8752b096116b55631bc8cae68b058fc953aed46ba4af3701229c1af620d0e6
textures\improvement dragon scales icon.ddt,2072,4da5f9f69a11257ba0d6e803c34438ed09a8a459d7506e443fc1c59e5bc1b399
textures\improvement east sea icon.ddt,4120,061e998a0fd497cfb9c835d1dba00050671373eb99825a42a6aa59da90149f03
textures\improvement elixir of immortality icon.ddt,4120,4d88b8abc04799fe94a74aefbed285ddd68ed93ddb6d2cd61164c4c07b41927e
textures\improvement golden banded staff icon.ddt,4120,b6491f41e420d2870fd1ae1f406f63c62e0536666bfbcb721903e0c15e838202
textures\improvement golden peaches icon.ddt,4120,3d2f9cf84ae45d5391ceb69d3dc2e3fecb4e7e1b32e40d449f3bd5e42da6bb09
textures\improvement heavenly fire icon.ddt,4120,f0203b279988e2eb5efe8de7959e8299c37ed84f89b29105a6d09265d5fc29d2
textures\improvement heavy barracks icon.ddt,4120,c90e2c32fea6d214e986ebdb25f706f55b8f722e9c02b8610cfdfd9876d42082
textures\improvement hebo icon.ddt,4120,95ceb8f03866e4316ef8f979f16320ee5fe2003cab0f1daf01017cc8d815ac94
textures\improvement house altars icon.ddt,4120,777365b46086cacdfefa020d53b4ace26617e6261309463499db0fa755875e19
textures\improvement houyis bow icon.ddt,4120,d57401c9db1df67077297e450097a712bf4242c4f60ace21311c60be083a7b66
textures\improvement huangdi icon.ddt,4120,315fedb9938b66b2c65c6ef60354a27b0fa4c9184aaaeb8566e78ce85afa7061
textures\improvement jade rabbit icon.ddt,2072,39bcc3489fbec7441a9c59137c6f826f0d00187ff6ac7e9e7d10a10726e08a10
textures\improvement landlord spirit icon.ddt,4120,a88c79c115b224920ef0063e4859292723dad993a4509125d7e3fbbef1c82ad6
textures\improvement life drain icon.ddt,4120,0b28f763e0b1c2d625bcb43204a3ba8a6bd0abb56a27dcb25c5a9b51229164f6
textures\improvement lord of the river icon.ddt,65560,cb15e85158b5b4587c36006df416425398f3d6cf01ed089752a7bc4569d0484a
textures\improvement medium barracks icon.ddt,4120,d205de72d99492006648f1b265902b28a5cda586dec663991bfbed22e1d2c3e9
textures\improvement nezhas defeat icon.ddt,4120,3673736b4b2446a4ae74ef094f491daeb3a5ea272e07f472535203a90f40bf8d
textures\improvement oracle bone script icon.ddt,2072,1c09774c0b9d3c6fd561e16772d21ec39b580d06c2d8e027920b40c0543d8fd5
textures\improvement paper talisman icon.ddt,4120,7a80906adc105532f1361fbad273657436ddad1e9f78405f8acb7b34cc4ee6f8
textures\improvement pillar of the ocean icon.ddt,4120,7550235f7ec923784a5e53af612ae5bc3e90233e027253ec7bf26374a29e11fe
textures\improvement stone armor icon.ddt,4120,af68bce153c0151b37e9609bebda0ef4558773211bf6d4a752fc5ca640bc9e40
textures\improvement sunwukong icon.ddt,4120,641f3ba3c221a4bf6b9b4cddc18879b50b3d7119cdac809e7ba7bcf3ab76d152
textures\improvement tiger spirit icon.ddt,4120,8f9ae43a1f2ce1cdf7a428b597b9a354d52c89a872bdaf97301121a6bcba4d38
textures\improvement wheelbarrow icon.ddt,4120,eb47751bd3e7718926e75ba9fecc5cdf14694afc38efdb66033f1c3c07307d2e
textures\improvement xiwangmu icon.ddt,4120,d0ccc765847cf19de676b735c724f8bc4c338da724b655d5bff448db77d6a7f5
textures\improvement zhongkui icon.ddt,4120,4b218e76fdaa729dae4946989b19c1fef17050ef117a5e3915c5c4e8034d0051
textures\infantry c halberdier bronze.ddt,5512,317b4b231789245dd12f2a460cd3bddbba85087b3b92901117de2bf6a330ed2b
textures\infantry c halberdier copper.ddt,5512,6f5dc9228c09a04285b52d0a5c406ef9dfe9429895ebea93a6e6d03ce8b50091
textures\infantry c halberdier head bronze.ddt,1408,690afd5555d7272b762aa662710df70a6f91709e1c1d8a0c128f58611b33cf4e
textures\infantry c halberdier head copper.ddt,1408,1177e337df522d71e515af1f2b0820bd865bfbbc7f4f3370a317b8ce3f524c0a
textures\infantry c halberdier head iron.ddt,1408,96cd19ae3a2cb49693aca3ac58b7a7a23690af9d12ebded5e1197bd731ab6033
textures\infantry c halberdier head standard.ddt,1408,8b7c54c957f98bacfc280f76052f095595a1036bba07b23caf7a862fb7d26143
textures\infantry c halberdier icon.ddt,4120,8168008c020447bf7e5c9e139c99346a0cef2a90ca5771360333cd1b086d911d
textures\infantry c halberdier iron.ddt,5512,27fee8430ec29e493f31b1d9fc9747c24a7e118ca5f5bb6b90232faa343727f5
textures\infantry c halberdier standard.ddt,5512,95b20d7e94c4dfb6583c9794e9d1087a50f38ab8592d66face152e43c33ae4dd
textures\infantry e axeman axe map.ddt,1408,ca46b162ae6d90a09315ffbe4b4fcc55f1b90c170122e1334b8f756ab19d9e25
textures\infantry e axeman bronze.ddt,5512,76f303ce3c4dd5017c6858d032654f435dbc5d61a1c1878da423e6799cb8fbe0
textures\infantry e axeman copper.ddt,5512,58020640604d5e08c2cce8224ce7606f4fdf06c68d835f370961e3f71a7091ec
textures\infantry e axeman corpse bodya.ddt,1408,dc562e9423881d80b84a21ba566852f5766e853d9e918562746e870ef5a1f283
textures\infantry e axeman corpse skeletona.ddt,1408,9a8c2964ffe8eafc00a038ff103cb6db3dfa7c2006cca6dd532bf4f02fca2a70
textures\infantry e axeman head bronze.ddt,1408,919805d7913a3435fab83923fc0203d5c2f58433cbb51bcfeac983ace4908e21
textures\infantry e axeman head copper.ddt,1408,f320428e2896f8bb1b108888f5f9e63f244d9079bbafeedc2f1b0e08a0babfa3
textures\infantry e axeman head iron.ddt,1408,49421ba254c169be795f83f74b649a019bbbdebadad06d8ad763cd795538b2a5
textures\infantry e axeman head standard.ddt,1408,1c4f036b5becb8b70137b2bd923d701306e67bb0cfada9316adc85f257b56d82
textures\infantry e axeman iron.ddt,5512,5bc2c661beb8de2b7c254bb5824385ebb22e7601fdc3bf0b5f883ae1f64edbca
textures\infantry e axeman map.ddt,5512,b6387c602da678b2345e338d7ef209546537ae927094fd7f962d4b86bce321e8
textures\infantry e axeman standard.ddt,5512,e81800d22c0aa1e56749a8129d8ee35ee68b6be94a10befff9a6ff32c434ec0e
textures\infantry e chariot archer iron map.ddt,5512,b6444a869cc67ea756c1161e493e55d914af788dff3f238ef75dec042382f253
textures\infantry e khopesh bronze.ddt,5512,de15be9bae456e3c3bdaf04041aab3429a60cff556e027bd627e89a0913cb1e0
textures\infantry e khopesh copper.ddt,5512,de5a75dbe635382ca4ac9cbeda95e776957448ec7a96a5b1f10d6ad5a5ab23cd
textures\infantry e khopesh head bronze.ddt,2792,e329f19f7494e22f1d84d870d0adc51c7f281528779ccd19e343b5ec57cc3496
textures\infantry e khopesh head copper.ddt,2792,c3ad0081fbeec419b0167229b7ca16d5f55bbc01d9c78631eab72030679404c0
textures\infantry e khopesh head iron.ddt,2792,14cfad0594f805774e3e4a50d851ba47b27063f7479e5d3ad1eaaa16347eb655
textures\infantry e khopesh head standard.ddt,2792,c5bd5371ae388ddd2e9a8a685cd8a348e87e3720486245904ae6adcbbf52ea62
textures\infantry e khopesh iron.ddt,5512,2d235b8075345c0ad1810d29143cc9d79e76416d0fd8e63240f4c3dfef06087e
textures\infantry e khopesh standard.ddt,5512,2b3fe315b0062070dde705f1e94a8018e005101ca13d9fdbc26863e4b7281b3f
textures\infantry e mercenary corpse bodya.ddt,1408,15f91a3be5712909286a890bde93f75dbbae0f59b5d60d8fa86e8f4b59c5821b
textures\infantry e mercenary corpse skeletona.ddt,1408,ec94c049a3973bd3d10f5bef3c5683ed434d92b4947616727e15df383221b393
textures\infantry e mercenary head.ddt,1408,54037e1c47eb1181b5dc16b944b709f5dc7e5f361ae1afca6ff208b6faad6be4
textures\infantry e mercenary.ddt,5512,5e83b3aee28c7b65c075a472a902976d24af0a0109773b349703026055bb1e31
textures\infantry e spearman bronze.ddt,5512,873c41fc74744d24e9f13ce0adbd53ac52f0381bb34b347c906dbc3842882999
textures\infantry e spearman copper.ddt,5512,c33938ff106053fdade90f5cf156de5ae17083c27d990d43bcbccacea206cd5f
textures\infantry e spearman corpse bodya.ddt,1408,4167a4a363da57a951883387beb2432806a59db36e15aa5124af830f84e3f04e
textures\infantry e spearman corpse skeletona.ddt,1408,eb33efdcd268632b9c22835910ba96e3d4ed7ca2248a019c47b91cadb5298aa0
textures\infantry e spearman head bronze.ddt,2792,f5ad43827f1025913e89a620ba647ce54668eb3566af59e6cad9e2b1df50ef23
textures\infantry e spearman head copper.ddt,2792,1aed90bcea51a98c5d9198d3cf2454391b69cc605de1de0aae7592a936c4d66f
textures\infantry e spearman head iron.ddt,2792,eb149584e0f5649af96e53f9bdde97f6c0c70b2f68f92fc6aa1c69c4d17e0f0d
textures\infantry e spearman head standard.ddt,1408,34cb1ad6839969ac5522f75c55439188a743af6504cbccd6817a01df0f29e1fe
textures\infantry e spearman iron.ddt,5512,9ebb8e5e48c90abe301fb5301f427416b7d24a75948eff81da4385893bd86e34
textures\infantry e spearman map.ddt,5512,ed1f434ad9a41cc7c90609f138ca72e06ac2aead5aff1f44f08422c456774de1
textures\infantry e spearman shield map.ddt,1408,c7a2013c1b66b2e193eca23432313120a9289315f76e64bdcd7ea877369ba307
textures\infantry e spearman standard.ddt,5512,c4b885acdd1494cc8a4e201bddbf9016f8b293cfe2d7b1a163f92f475eefad09
textures\infantry g hoplite bronze.ddt,5512,b9e6a0973218fdcba9488724ee40bcc6aaa33c5f123a1d3982395d82d761fcdb
textures\infantry g hoplite copper.ddt,5512,c95172d4879e35ebe3a180ff59e42828b700e8ca6d054224ccfa7cc4b5037fbb
textures\infantry g hoplite corpse bodya.ddt,1408,843e28f6af69643fdb35798f03ee6f7253e52c004820d8c5e4403931cff7a18a
textures\infantry g hoplite corpse skeletona.ddt,1408,3a390fd3d32273bdfea7328e1cd37c55b773da8b20f070309d20771c7e4a4919
textures\infantry g hoplite head bronze.ddt,1408,151ca262c55c8080430d211eae6de843a74b6bfa2951895526696d426bd1523c
textures\infantry g hoplite head copper.ddt,1408,a1717032d5f6bfcd7879f17e5215ab686033dc1df3cc064a31c760d37cbec5e3
textures\infantry g hoplite head iron cine.ddt,1408,8a58bfc0c51811a39f5b19ff5b43eb265df357b64719eaac4bd84a933fcc314e
textures\infantry g hoplite head iron.ddt,1408,ebe6c2927efee585fdad8b313171035c63f9156777bbfbc1c584d99936da93ab
textures\infantry g hoplite head standard.ddt,1408,9eb914b0bd9425487d8c19a15e9f11879132b97af4cc09a8dc8c5b333a51d6cc
textures\infantry g hoplite iron cine.ddt,5512,ad90abd0050808e62458e36d8ccab17ef917840c31f8fe16da8a9dcebd1a4c75
textures\infantry g hoplite iron.ddt,5512,4ff184c12d6f595106c27880ddd8c5b4de11175ab7b12eb86d64cac9dc11f17c
textures\infantry g hoplite map_01.ddt,5512,09331f9aeac8be1a4fbbdddbad00628a99f1586287d4376a049d1df6cd218c42
textures\infantry g hoplite map_02.ddt,5512,8daf520e12effbcfa3d5099932c399b15e84f35391d33ca4326b7dcb0a7f7597
textures\infantry g hoplite map_03.ddt,5512,7ec4536f1a4caebfdc1fa8fea5ce63cde3daa531d9ecc8f49a242f2efdb2ea92
textures\infantry g hoplite map_04.ddt,5512,53a9fc40b14027ecc2045aafad4b82fe7e8450d5020c583e91710c5c4e7dfbc1
textures\infantry g hoplite standard.ddt,5512,e1c3aaa040325d728c751dfd5b89ef5634a547b0e6929cbbd41e5adc6e436457
textures\infantry g hypaspist bronze.ddt,5512,659f64e7594ae70c737386ddf290dd3331c6fdbffbf5d766fd05342e37327d36
textures\infantry g hypaspist cape.ddt,1408,0286fb9214cf1fcb2c50b42c5f73213a01a93f65ca8f03aa59bd2a1961973c31
textures\infantry g hypaspist copper.ddt,5512,79c599087f310cb798acc62e5168de8602890ee0d2f47e42e3c89455fd299d4d
