"Filename","Category","MaterialFile","Texture","ColorTransform","PixelXForm"
"building x wall stone.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building x wallconnector age2_0.mtrl.xml","Building X wall stone","5",""
"building x wall bronze.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building x wallconnector age3_0.mtrl.xml","Building X wall bronze","5",""
"building x wall stone.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building x walllong age2_0.mtrl.xml","Building X wall stone","5",""
"building x wall bronze.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building x walllong age3_0.mtrl.xml","Building X wall bronze","5",""
"building x wall stone.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building x wallmedium age2_0.mtrl.xml","Building X wall stone","5",""
"building x wall bronze.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building x wallmedium age3_0.mtrl.xml","Building X wall bronze","5",""
"building x wall bronze.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building x wallong age3_0.mtrl.xml","Building X wall bronze","5",""
"building x wall stone.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building x wallshort age2_0.mtrl.xml","Building X wall stone","5",""
"building x wall bronze.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building x wallshort age3_0.mtrl.xml","Building X wall bronze","5",""
"building x roof age1.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building x watch tower age2_death_0.mtrl.xml","Building X Roof Age1","4",""
"building x tower watch2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building x watch tower age3_0.mtrl.xml","Building X Tower Watch2","0",""
"building x tower watch2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building x watch tower age3_1.mtrl.xml","Building X Tower Watch2","4",""
"building x roof age1.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building x watch tower age3_death_0.mtrl.xml","Building X Roof Age1","4",""
"building x tower watch3.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building x watch tower age4_0.mtrl.xml","Building X Tower Watch3","0",""
"building x tower watch3.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building x watch tower age4_1.mtrl.xml","Building X Tower Watch3","4",""
"building x tower watch2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building x watch tower_0.mtrl.xml","building x tower watch2","4",""
"building x tower watch2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building x watch tower_1.mtrl.xml","building x tower watch2","0",""
"building x tower watch2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building x watch tower_death_0.mtrl.xml","building x tower watch2","4",""
"building x tower watch2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building x watch tower_death_1.mtrl.xml","building x tower watch2","0",""
"building x tower watch3.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building x watchtower_death_0.mtrl.xml","building x tower watch3","4",""
"building x tower watch3.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building x watchtower_death_1.mtrl.xml","building x tower watch3","0",""
"kronos wonder map2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building x wonder kronos_0.mtrl.xml","Kronos Wonder Map2","0",""
"kronos wonder map2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building x wonder kronos_2.mtrl.xml","Kronos Wonder Map2","4",""
"kronos wonder map2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building x wonder kronos_death_0.mtrl.xml","Kronos Wonder Map2","0",""
"kronos wonder map2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building x wonder kronos_death_2.mtrl.xml","Kronos Wonder Map2","4",""
"oranos wonder map1.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building x wonder oranos_1.mtrl.xml","Oranos Wonder Map1","0",""
"oranos wonder map.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building x wonder oranos_2.mtrl.xml","Oranos Wonder Map","0",""
"oranos wonder map1.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building x wonder oranos_4.mtrl.xml","Oranos Wonder Map1","4",""
"oranos wonder map.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building x wonder oranos_5.mtrl.xml","Oranos Wonder Map","4",""
"oranos wonder map1.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building x wonder oranos_death_1.mtrl.xml","Oranos Wonder Map1","0",""
"oranos wonder map.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\building x wonder oranos_death_2.mtrl.xml","Oranos Wonder Map","0",""
"cavalry g hippikon head bronze.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g hippikon head bronze_0.mtrl.xml","Cavalry G Hippikon Head Bronze","4",""
"cavalry g hippikon head copper.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g hippikon head copper_0.mtrl.xml","Cavalry G Hippikon Head Copper","4",""
"cavalry g hippikon head iron.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g hippikon head iron_0.mtrl.xml","Cavalry G Hippikon Head Iron","4",""
"cavalry g hippikon horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g hippikon_attacka_2.mtrl.xml","Cavalry G Hippikon Horse Standard","0",""
"cavalry g hippikon horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g hippikon_attacka_3.mtrl.xml","Cavalry G Hippikon Horse Standard","4",""
"cavalry g hippikon horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g hippikon_attackb_2.mtrl.xml","Cavalry G Hippikon Horse Standard","0",""
"cavalry g hippikon horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g hippikon_attackc_2.mtrl.xml","Cavalry G Hippikon Horse Standard","0",""
"cavalry g hippikon horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g hippikon_attackc_3.mtrl.xml","Cavalry G Hippikon Horse Standard","4",""
"cavalry g hippikon horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g hippikon_boreda_2.mtrl.xml","Cavalry G Hippikon Horse Standard","0",""
"cavalry g hippikon horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g hippikon_boreda_3.mtrl.xml","Cavalry G Hippikon Horse Standard","4",""
"cavalry g hippikon horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g hippikon_boredb_0.mtrl.xml","Cavalry G Hippikon Horse Standard","0",""
"cavalry g hippikon horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g hippikon_boredb_1.mtrl.xml","Cavalry G Hippikon Horse Standard","4",""
"cavalry g hippikon horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g hippikon_deatha_2.mtrl.xml","Cavalry G Hippikon Horse Standard","0",""
"cavalry g hippikon horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g hippikon_deatha_3.mtrl.xml","Cavalry G Hippikon Horse Standard","4",""
"cavalry g hippikon horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g hippikon_flaila_0.mtrl.xml","Cavalry G Hippikon Horse Standard","0",""
"cavalry g hippikon horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g hippikon_flaila_1.mtrl.xml","Cavalry G Hippikon Horse Standard","4",""
"cavalry g hippikon horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g hippikon_idlea_2.mtrl.xml","Cavalry G Hippikon Horse Standard","0",""
"cavalry g hippikon horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g hippikon_idlea_3.mtrl.xml","Cavalry G Hippikon Horse Standard","4",""
"cavalry g hippikon horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g hippikon_walka_2.mtrl.xml","Cavalry G Hippikon Horse Standard","0",""
"cavalry g hippikon horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g hippikon_walka_3.mtrl.xml","Cavalry G Hippikon Horse Standard","4",""
"cavalry g prodromos horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g prodromos_attacka_2.mtrl.xml","Cavalry G Prodromos Horse Standard","0",""
"cavalry g prodromos horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g prodromos_attacka_3.mtrl.xml","Cavalry G Prodromos Horse Standard","4",""
"cavalry g prodromos horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g prodromos_attackb_2.mtrl.xml","Cavalry G Prodromos Horse Standard","0",""
"cavalry g prodromos horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g prodromos_attackb_3.mtrl.xml","Cavalry G Prodromos Horse Standard","4",""
"cavalry g prodromos horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g prodromos_attackc_2.mtrl.xml","Cavalry G Prodromos Horse Standard","0",""
"cavalry g prodromos horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g prodromos_attackc_3.mtrl.xml","Cavalry G Prodromos Horse Standard","4",""
"cavalry g prodromos horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g prodromos_boreda_2.mtrl.xml","Cavalry G Prodromos Horse Standard","0",""
"cavalry g prodromos horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g prodromos_boreda_3.mtrl.xml","Cavalry G Prodromos Horse Standard","4",""
"cavalry g prodromos horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g prodromos_boredb_2.mtrl.xml","Cavalry G Prodromos Horse Standard","0",""
"cavalry g prodromos horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g prodromos_boredb_3.mtrl.xml","Cavalry G Prodromos Horse Standard","4",""
"cavalry g prodromos horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g prodromos_deatha_2.mtrl.xml","Cavalry G Prodromos Horse Standard","0",""
"cavalry g prodromos horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g prodromos_deatha_3.mtrl.xml","Cavalry G Prodromos Horse Standard","4",""
"cavalry g prodromos horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g prodromos_flaila_2.mtrl.xml","Cavalry G Prodromos Horse Standard","0",""
"cavalry g prodromos horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g prodromos_flaila_3.mtrl.xml","Cavalry G Prodromos Horse Standard","4",""
"cavalry g prodromos horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g prodromos_idlea_2.mtrl.xml","Cavalry G Prodromos Horse Standard","0",""
"cavalry g prodromos horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g prodromos_idlea_3.mtrl.xml","Cavalry G Prodromos Horse Standard","4",""
"cavalry g prodromos horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g prodromos_walka_2.mtrl.xml","Cavalry G Prodromos Horse Standard","0",""
"cavalry g prodromos horse standard.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\cavalry g prodromos_walka_3.mtrl.xml","Cavalry G Prodromos Horse Standard","4",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\circe_aomsp24spellcast_0.mtrl.xml","Scenario G Circe","0",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\circe_aomsp24spellcast_1.mtrl.xml","Scenario G Circe","4",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\circe_aomsp24spellcast_2.mtrl.xml","Scenario G Circe","0",""
"scenario g circe head.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\circe_aomsp24spellcast_3.mtrl.xml","Scenario G Circe Head","0",""
"building e age2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\copy of building e market age2_0.mtrl.xml","Building E Age2","0",""
"building e age2.tga","Building","D:\AI_upscaling\AoMEE\reports\materials_xml\copy of building e market age2_1.mtrl.xml","Building E Age2","4",""
"special g pegasus.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g belerophon_attacka_6.mtrl.xml","Special G Pegasus","0",""
"special g pegasus.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g belerophon_boreda_5.mtrl.xml","Special G Pegasus","0",""
"special g pegasus.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g belerophon_boredc_3.mtrl.xml","Special G Pegasus","0",""
"special g pegasus.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g belerophon_carrybored_6.mtrl.xml","Special G Pegasus","0",""
"special g pegasus.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g belerophon_carryidle_3.mtrl.xml","Special G Pegasus","0",""
"special g pegasus.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g belerophon_carry_4.mtrl.xml","Special G Pegasus","0",""
"special g pegasus.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g belerophon_deatha_4.mtrl.xml","Special G Pegasus","0",""
"special g pegasus.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g belerophon_flaila_4.mtrl.xml","Special G Pegasus","0",""
"special g pegasus.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g belerophon_idlea_5.mtrl.xml","Special G Pegasus","0",""
"special g pegasus.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g belerophon_jumpattacka_6.mtrl.xml","Special G Pegasus","0",""
"special g pegasus.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g belerophon_walka_6.mtrl.xml","Special G Pegasus","0",""
"scenario g circe head.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_attacka_1.mtrl.xml","Scenario G Circe Head","0",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_attacka_2.mtrl.xml","Scenario G Circe","0",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_attacka_3.mtrl.xml","Scenario G Circe","4",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_attacka_4.mtrl.xml","Scenario G Circe","0",""
"scenario g circe head.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_boreda_1.mtrl.xml","Scenario G Circe Head","0",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_boreda_2.mtrl.xml","Scenario G Circe","0",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_boreda_3.mtrl.xml","Scenario G Circe","4",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_boreda_4.mtrl.xml","Scenario G Circe","0",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_carrya_0.mtrl.xml","Scenario G Circe","0",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_carrya_1.mtrl.xml","Scenario G Circe","4",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_carrya_2.mtrl.xml","Scenario G Circe","0",""
"scenario g circe head.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_carrya_3.mtrl.xml","Scenario G Circe Head","0",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_carryboreda_0.mtrl.xml","Scenario G Circe","0",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_carryboreda_1.mtrl.xml","Scenario G Circe","4",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_carryboreda_2.mtrl.xml","Scenario G Circe","0",""
"scenario g circe head.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_carryboreda_3.mtrl.xml","Scenario G Circe Head","0",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_carryidlea_0.mtrl.xml","Scenario G Circe","0",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_carryidlea_1.mtrl.xml","Scenario G Circe","4",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_carryidlea_2.mtrl.xml","Scenario G Circe","0",""
"scenario g circe head.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_carryidlea_3.mtrl.xml","Scenario G Circe Head","0",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_deatha_1.mtrl.xml","Scenario G Circe","0",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_deatha_2.mtrl.xml","Scenario G Circe","4",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_deatha_3.mtrl.xml","Scenario G Circe","0",""
"scenario g circe head.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_deatha_4.mtrl.xml","Scenario G Circe Head","0",""
"scenario g circe head.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_flaila_0.mtrl.xml","Scenario G Circe Head","0",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_flaila_1.mtrl.xml","Scenario G Circe","0",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_flaila_2.mtrl.xml","Scenario G Circe","4",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_flaila_3.mtrl.xml","Scenario G Circe","0",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_idlea_0.mtrl.xml","Scenario G Circe","0",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_idlea_1.mtrl.xml","Scenario G Circe","4",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_idlea_2.mtrl.xml","Scenario G Circe","0",""
"scenario g circe head.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_idlea_3.mtrl.xml","Scenario G Circe Head","0",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_spellcasta_0.mtrl.xml","Scenario G Circe","0",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_spellcasta_1.mtrl.xml","Scenario G Circe","4",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_spellcasta_2.mtrl.xml","Scenario G Circe","0",""
"scenario g circe head.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_spellcasta_3.mtrl.xml","Scenario G Circe Head","0",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_walka_0.mtrl.xml","Scenario G Circe","0",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_walka_1.mtrl.xml","Scenario G Circe","4",""
"scenario g circe.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_walka_2.mtrl.xml","Scenario G Circe","0",""
"scenario g circe head.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g circe_walka_3.mtrl.xml","Scenario G Circe Head","0",""
"hero g heracles head.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g heracles_attacka_1.mtrl.xml","Hero G Heracles Head","0",""
"hero g heracles head.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g heracles_attacka_6.mtrl.xml","Hero G Heracles Head","0",""
"hero g heracles head.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g heracles_boreda_3.mtrl.xml","Hero G Heracles Head","0",""
"hero g heracles head.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g heracles_boreda_4.mtrl.xml","Hero G Heracles Head","0",""
"hero g heracles head.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g heracles_carrya_2.mtrl.xml","Hero G Heracles Head","0",""
"hero g heracles head.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g heracles_carrya_5.mtrl.xml","Hero G Heracles Head","0",""
"hero g heracles head.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g heracles_carrybored_0.mtrl.xml","Hero G Heracles Head","0",""
"hero g heracles head.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g heracles_carrybored_4.mtrl.xml","Hero G Heracles Head","0",""
"hero g heracles head.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g heracles_carryidle_0.mtrl.xml","Hero G Heracles Head","0",""
"hero g heracles head.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g heracles_carryidle_4.mtrl.xml","Hero G Heracles Head","0",""
"hero g heracles head.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g heracles_deatha_3.mtrl.xml","Hero G Heracles Head","0",""
"hero g heracles head.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g heracles_deatha_4.mtrl.xml","Hero G Heracles Head","0",""
"hero g heracles head.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g heracles_flaila_4.mtrl.xml","Hero G Heracles Head","0",""
"hero g heracles head.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g heracles_flaila_6.mtrl.xml","Hero G Heracles Head","0",""
"hero g heracles head.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g heracles_idlea_4.mtrl.xml","Hero G Heracles Head","0",""
"hero g heracles head.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g heracles_idlea_6.mtrl.xml","Hero G Heracles Head","0",""
"hero g heracles head.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g heracles_walka_2.mtrl.xml","Hero G Heracles Head","0",""
"hero g heracles head.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g heracles_walka_6.mtrl.xml","Hero G Heracles Head","0",""
"hero g theseus shield.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g theseus_attacka_4.mtrl.xml","Hero G Theseus Shield","0",""
"hero g theseus shield.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g theseus_attacka_5.mtrl.xml","Hero G Theseus Shield","4",""
"hero g theseus shield.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g theseus_boreda_4.mtrl.xml","Hero G Theseus Shield","0",""
"hero g theseus shield.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g theseus_boreda_5.mtrl.xml","Hero G Theseus Shield","4",""
"hero g theseus shield.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g theseus_carrybored_4.mtrl.xml","Hero G Theseus Shield","0",""
"hero g theseus shield.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g theseus_carrybored_5.mtrl.xml","Hero G Theseus Shield","4",""
"hero g theseus shield.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g theseus_carryidle_4.mtrl.xml","Hero G Theseus Shield","0",""
"hero g theseus shield.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g theseus_carryidle_5.mtrl.xml","Hero G Theseus Shield","4",""
"hero g theseus shield.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g theseus_carry_4.mtrl.xml","Hero G Theseus Shield","0",""
"hero g theseus shield.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g theseus_carry_5.mtrl.xml","Hero G Theseus Shield","4",""
"hero g theseus shield.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g theseus_deatha_4.mtrl.xml","Hero G Theseus Shield","0",""
"hero g theseus shield.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g theseus_deatha_5.mtrl.xml","Hero G Theseus Shield","4",""
"hero g theseus shield.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g theseus_flaila_5.mtrl.xml","Hero G Theseus Shield","4",""
"hero g theseus shield.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g theseus_idlea_4.mtrl.xml","Hero G Theseus Shield","0",""
"hero g theseus shield.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g theseus_idlea_5.mtrl.xml","Hero G Theseus Shield","4",""
"hero g theseus shield.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g theseus_walka_4.mtrl.xml","Hero G Theseus Shield","0",""
"hero g theseus shield.tga","Character/Unit","D:\AI_upscaling\AoMEE\reports\materials_xml\hero g theseus_walka_5.mtrl.xml","Hero G Theseus Shield","4",""
"infantry g hoplite head iron.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\infantry g hoplite head iron_0.mtrl.xml","Infantry G Hoplite Head Iron","0",""
"infantry g hoplite head iron.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\infantry g hoplite head iron_1.mtrl.xml","Infantry G Hoplite Head Iron","4",""
"infantry g myrmidon head iron.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\infantry g myrmidon head iron_0.mtrl.xml","Infantry G Myrmidon Head Iron","0",""
"infantry g myrmidon head iron.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\infantry g myrmidon head iron_1.mtrl.xml","Infantry G Myrmidon Head Iron","4",""
"infantry g myrmidon head iron.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\infantry g myrmidon_attacka_2.mtrl.xml","Infantry G Myrmidon Head Iron","4",""
"infantry g myrmidon head iron.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\infantry g myrmidon_attackb_2.mtrl.xml","Infantry G Myrmidon Head Iron","4",""
"infantry g myrmidon head iron.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\infantry g myrmidon_boreda_2.mtrl.xml","Infantry G Myrmidon Head Iron","4",""
"infantry g myrmidon head iron.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\infantry g myrmidon_deatha_2.mtrl.xml","Infantry G Myrmidon Head Iron","6",""
"infantry g myrmidon head iron.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\infantry g myrmidon_flaila_2.mtrl.xml","Infantry G Myrmidon Head Iron","4",""
"infantry g myrmidon head iron.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\infantry g myrmidon_idlea_2.mtrl.xml","Infantry G Myrmidon Head Iron","4",""
"infantry g myrmidon head iron.tga","Other","D:\AI_upscaling\AoMEE\reports\materials_xml\infantry g myrmidon_walka_2.mtrl.xml","Infantry G Myrmidon Head Iron","4",""
